date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-05-23,15,15,0.0,14.5,3,3,06:02 AM,09:48 PM,05:27 AM,08:55 PM,10,13,15,13,36,35,72,0.2,1030,15,10,280,25,lorient
2020-05-24,14,9,0.0,14.5,4,10,06:37 AM,10:52 PM,05:26 AM,08:56 PM,8,12,14,12,18,11,69,0.0,1035,14,10,199,13,lorient
2020-05-25,16,9,0.0,14.5,4,17,07:22 AM,11:50 PM,05:25 AM,08:57 PM,11,12,14,12,33,13,78,0.0,1034,16,10,127,22,lorient
2020-05-26,19,14,0.0,14.5,5,25,08:15 AM,No moonset,05:24 AM,08:58 PM,13,16,16,16,40,5,81,0.0,1034,19,10,41,25,lorient
2020-05-27,19,13,0.0,14.5,5,32,09:19 AM,12:40 AM,05:23 AM,08:59 PM,14,16,17,16,45,6,81,0.0,1032,19,10,56,26,lorient
2020-05-28,19,14,0.0,15.8,5,39,10:29 AM,01:22 AM,05:22 AM,09:00 PM,14,16,17,16,52,6,81,0.0,1027,19,10,77,30,lorient
2020-05-29,18,12,0.0,15.8,5,47,11:45 AM,01:57 AM,05:21 AM,09:01 PM,12,15,16,15,51,6,73,0.0,1022,18,10,78,31,lorient
2020-05-30,19,13,0.0,15.8,5,54,01:01 PM,02:26 AM,05:21 AM,09:02 PM,13,16,17,16,46,2,76,0.0,1018,19,10,75,28,lorient
2020-05-31,19,12,0.0,15.8,5,58,02:19 PM,02:51 AM,05:20 AM,09:03 PM,13,16,17,16,52,6,75,0.0,1016,19,10,75,32,lorient
2020-06-01,19,14,0.0,15.9,5,71,03:38 PM,03:15 AM,05:19 AM,09:04 PM,13,17,17,17,46,12,76,0.0,1016,19,10,58,29,lorient
2020-06-02,20,13,0.0,15.9,5,79,04:58 PM,03:39 AM,05:19 AM,09:05 PM,15,17,18,17,33,3,82,0.0,1017,20,10,113,21,lorient
2020-06-03,18,15,0.0,15.9,4,86,06:18 PM,04:04 AM,05:18 AM,09:06 PM,13,16,16,16,38,24,79,1.0,1009,18,10,193,25,lorient
2020-06-04,16,12,0.0,13.7,4,94,07:40 PM,04:32 AM,05:18 AM,09:07 PM,11,14,15,14,41,68,77,6.0,1006,16,9,215,29,lorient
2020-06-05,16,15,0.0,11.9,4,100,08:58 PM,05:05 AM,05:17 AM,09:08 PM,12,16,16,16,56,95,79,2.2,1007,16,10,290,41,lorient
2020-06-06,14,7,0.0,15.6,3,100,10:10 PM,05:46 AM,05:17 AM,09:09 PM,8,11,13,11,46,59,68,1.4,1009,14,10,304,35,lorient
2020-06-07,15,10,0.0,15.6,3,84,11:12 PM,06:36 AM,05:16 AM,09:09 PM,10,12,14,12,35,54,74,2.3,1011,15,10,302,26,lorient
2020-06-08,16,8,0.0,15.6,3,76,No moonrise,07:35 AM,05:16 AM,09:10 PM,11,12,14,12,26,48,79,1.3,1016,16,10,184,18,lorient
2020-06-09,15,12,0.0,16.0,4,69,12:01 AM,08:40 AM,05:16 AM,09:11 PM,10,13,14,13,27,35,76,0.1,1020,15,10,165,19,lorient
2020-06-10,14,8,0.0,15.6,3,61,12:40 AM,09:48 AM,05:15 AM,09:11 PM,10,12,13,12,23,45,76,0.0,1019,14,10,208,16,lorient
2020-06-11,14,11,0.0,12.0,3,54,01:11 AM,10:55 AM,05:15 AM,09:12 PM,11,12,14,12,33,97,81,29.6,1006,14,7,166,23,lorient
2020-06-12,15,9,0.0,12.9,3,46,01:36 AM,12:01 PM,05:15 AM,09:13 PM,11,12,14,12,47,70,76,13.8,998,15,9,136,33,lorient
2020-06-13,16,11,0.0,12.9,3,38,01:58 AM,01:06 PM,05:15 AM,09:13 PM,12,13,14,13,41,79,83,18.8,1004,16,9,230,29,lorient
2020-06-14,16,13,0.0,12.0,4,31,02:17 AM,02:10 PM,05:15 AM,09:14 PM,13,15,15,15,40,81,84,4.4,1014,16,10,239,27,lorient
2020-06-15,16,12,0.0,12.9,4,23,02:35 AM,03:13 PM,05:15 AM,09:14 PM,13,15,16,15,32,70,84,12.1,1016,16,9,259,21,lorient
2020-06-16,16,12,0.0,12.9,4,16,02:54 AM,04:17 PM,05:15 AM,09:14 PM,13,15,15,15,39,70,83,7.5,1014,16,9,251,26,lorient
2020-06-17,16,12,0.0,12.9,4,8,03:14 AM,05:22 PM,05:15 AM,09:15 PM,13,14,15,14,40,68,85,1.5,1013,16,10,308,28,lorient
2020-06-18,15,12,0.0,13.8,4,1,03:36 AM,06:28 PM,05:15 AM,09:15 PM,12,14,15,14,43,78,81,0.9,1014,15,10,262,31,lorient
2020-06-19,16,13,0.0,16.0,4,0,04:03 AM,07:36 PM,05:15 AM,09:15 PM,12,15,15,15,29,55,78,0.5,1019,16,10,260,20,lorient
2020-06-20,17,10,0.0,16.0,4,0,04:35 AM,08:41 PM,05:15 AM,09:16 PM,13,15,16,15,30,41,83,0.1,1021,17,10,208,21,lorient
2020-06-21,17,15,0.0,14.7,4,0,05:17 AM,09:43 PM,05:15 AM,09:16 PM,13,16,16,16,41,52,83,3.5,1021,17,10,265,28,lorient
2020-06-22,16,11,0.0,16.0,5,7,06:08 AM,10:37 PM,05:16 AM,09:16 PM,11,14,15,14,14,2,73,0.0,1026,16,10,178,10,lorient
2020-06-23,19,13,0.0,16.0,4,14,07:10 AM,11:23 PM,05:16 AM,09:16 PM,15,17,17,17,33,45,79,0.0,1021,19,10,79,18,lorient
2020-06-24,21,15,0.0,16.0,5,22,08:19 AM,12:00 AM,05:16 AM,09:16 PM,17,18,19,18,30,5,84,0.0,1017,21,10,99,16,lorient
2020-06-25,20,14,0.0,13.8,4,29,09:34 AM,No moonset,05:17 AM,09:16 PM,17,19,19,19,17,42,85,4.7,1014,20,10,228,10,lorient
2020-06-26,18,13,0.0,12.0,4,37,10:51 AM,12:30 AM,05:17 AM,09:16 PM,15,17,17,17,35,76,85,1.3,1012,18,9,239,25,lorient
2020-06-27,19,15,0.0,12.0,4,44,12:08 PM,12:57 AM,05:17 AM,09:16 PM,14,18,18,18,53,81,78,2.3,1013,19,10,243,37,lorient
2020-06-28,17,17,0.0,12.0,4,52,01:25 PM,01:21 AM,05:18 AM,09:16 PM,13,17,17,17,34,93,77,2.0,1017,17,10,263,24,lorient
2020-06-29,16,9,0.0,12.0,4,59,02:42 PM,01:44 AM,05:18 AM,09:16 PM,11,15,15,15,35,72,72,0.4,1020,16,10,284,26,lorient
2020-06-30,18,14,0.0,12.0,4,67,04:01 PM,02:07 AM,05:19 AM,09:16 PM,16,17,17,17,44,97,91,1.0,1014,18,8,241,30,lorient
2020-07-01,18,16,0.0,15.6,4,72,05:20 PM,02:33 AM,05:20 AM,09:15 PM,15,17,17,17,41,65,85,0.8,1011,18,8,249,28,lorient
2020-07-02,16,13,0.0,16.0,4,79,06:37 PM,03:03 AM,05:20 AM,09:15 PM,12,16,16,16,39,49,78,0.3,1017,16,10,281,28,lorient
2020-07-03,16,11,0.0,14.7,4,86,07:51 PM,03:40 AM,05:21 AM,09:15 PM,12,15,16,15,31,63,78,0.5,1022,16,10,274,23,lorient
2020-07-04,18,10,0.0,11.9,4,94,08:57 PM,04:24 AM,05:22 AM,09:14 PM,15,16,16,16,49,82,88,0.2,1021,18,9,242,33,lorient
2020-07-05,18,17,0.0,12.9,4,100,09:52 PM,05:19 AM,05:22 AM,09:14 PM,16,18,18,18,42,84,89,0.8,1020,18,9,268,29,lorient
2020-07-06,17,10,0.0,14.7,4,100,10:35 PM,06:21 AM,05:23 AM,09:14 PM,11,14,15,14,32,51,70,0.0,1024,17,10,296,24,lorient
2020-07-07,16,9,0.0,15.9,4,85,11:10 PM,07:29 AM,05:24 AM,09:13 PM,11,13,14,13,21,8,76,0.0,1024,16,10,149,15,lorient
2020-07-08,18,13,0.0,15.9,5,77,11:38 PM,08:37 AM,05:25 AM,09:13 PM,13,16,17,16,23,17,77,0.0,1020,18,10,210,15,lorient
2020-07-09,18,15,0.0,15.9,5,70,No moonrise,09:46 AM,05:26 AM,09:12 PM,16,17,18,17,28,34,88,0.1,1019,18,10,293,19,lorient
2020-07-10,18,10,0.0,15.9,4,63,12:01 AM,10:52 AM,05:26 AM,09:11 PM,14,16,17,16,36,43,80,1.1,1020,18,9,251,25,lorient
2020-07-11,18,11,0.0,15.8,4,55,12:21 AM,11:56 AM,05:27 AM,09:11 PM,11,14,16,14,33,15,71,0.0,1026,18,10,68,24,lorient
2020-07-12,19,15,0.0,15.8,5,48,12:40 AM,01:00 PM,05:28 AM,09:10 PM,12,16,17,16,41,4,72,0.0,1025,19,10,51,28,lorient
2020-07-13,19,15,0.0,15.8,5,41,12:58 AM,02:03 PM,05:29 AM,09:09 PM,13,17,17,17,32,10,75,0.0,1024,19,10,166,22,lorient
2020-07-14,18,11,0.0,14.6,4,34,01:17 AM,03:08 PM,05:30 AM,09:08 PM,13,16,17,16,27,56,78,0.0,1021,18,10,270,18,lorient
2020-07-15,17,13,0.0,12.8,4,26,01:39 AM,04:13 PM,05:31 AM,09:08 PM,13,16,16,16,34,65,77,0.0,1021,17,10,321,25,lorient
2020-07-16,18,13,0.0,13.7,4,19,02:03 AM,05:20 PM,05:32 AM,09:07 PM,14,16,17,16,26,65,80,0.0,1023,18,10,303,18,lorient
2020-07-17,18,15,0.0,15.7,5,12,02:33 AM,06:26 PM,05:33 AM,09:06 PM,15,17,17,17,26,19,84,0.0,1023,18,10,144,18,lorient
2020-07-18,19,11,0.0,15.7,5,5,03:10 AM,07:30 PM,05:34 AM,09:05 PM,14,16,17,16,22,2,79,0.0,1021,19,10,153,14,lorient
2020-07-19,19,12,0.0,15.7,5,0,03:58 AM,08:27 PM,05:36 AM,09:04 PM,15,17,18,17,27,4,81,0.0,1018,19,10,153,18,lorient
2020-07-20,20,16,0.0,15.7,5,0,04:56 AM,09:18 PM,05:37 AM,09:03 PM,15,18,18,18,42,18,80,0.0,1020,20,10,45,28,lorient
2020-07-21,21,16,0.0,15.6,4,2,06:04 AM,09:59 PM,05:38 AM,09:02 PM,13,18,18,18,51,30,72,0.0,1022,21,10,38,34,lorient
2020-07-22,20,13,0.0,15.6,5,10,07:19 AM,10:32 PM,05:39 AM,09:01 PM,13,17,18,17,39,2,71,0.0,1022,20,10,122,26,lorient
2020-07-23,19,16,0.0,13.5,4,17,08:37 AM,11:01 PM,05:40 AM,08:59 PM,13,18,18,18,26,24,71,0.1,1019,19,10,152,17,lorient
2020-07-24,19,17,0.0,14.5,5,24,09:56 AM,11:26 PM,05:41 AM,08:58 PM,15,18,18,18,28,22,81,0.0,1018,19,10,283,20,lorient
2020-07-25,19,14,0.0,10.5,4,32,11:15 AM,11:49 PM,05:42 AM,08:57 PM,17,18,18,18,38,66,89,0.3,1014,19,10,242,26,lorient
2020-07-26,18,10,0.0,14.5,5,39,12:32 PM,No moonset,05:44 AM,08:56 PM,14,16,17,16,24,24,79,0.4,1015,18,10,281,17,lorient
2020-07-27,19,15,0.0,12.5,4,46,01:50 PM,12:12 AM,05:45 AM,08:55 PM,16,18,18,18,35,35,85,0.0,1014,19,10,218,23,lorient
2020-07-28,17,10,0.0,13.5,4,53,03:08 PM,12:36 AM,05:46 AM,08:53 PM,12,15,16,15,32,34,75,0.0,1018,17,10,310,23,lorient
2020-07-29,17,11,0.0,14.5,5,61,04:24 PM,01:05 AM,05:47 AM,08:52 PM,12,15,16,15,21,10,76,0.0,1021,17,10,152,15,lorient
2020-07-30,22,15,0.0,14.5,5,68,05:39 PM,01:38 AM,05:49 AM,08:51 PM,14,18,19,18,39,2,68,0.0,1017,22,10,88,23,lorient
2020-07-31,21,19,0.0,14.5,5,72,06:46 PM,02:19 AM,05:50 AM,08:49 PM,17,20,21,20,29,22,82,0.0,1012,21,10,274,17,lorient
2020-08-01,18,18,0.0,13.5,4,82,07:44 PM,03:09 AM,05:51 AM,08:48 PM,16,18,18,18,35,44,85,0.0,1019,18,10,295,24,lorient
2020-08-02,18,12,0.0,14.5,5,90,08:31 PM,04:08 AM,05:52 AM,08:46 PM,12,16,17,16,30,18,73,0.0,1021,18,10,309,21,lorient
2020-08-03,18,13,0.0,12.4,4,97,09:09 PM,05:13 AM,05:54 AM,08:45 PM,13,16,17,16,21,40,78,0.9,1019,18,10,241,15,lorient
2020-08-04,17,11,0.0,14.5,5,100,09:39 PM,06:21 AM,05:55 AM,08:43 PM,11,15,16,15,15,7,73,0.0,1019,17,10,181,11,lorient
2020-08-05,19,12,0.0,14.5,5,88,10:03 PM,07:30 AM,05:56 AM,08:42 PM,13,17,18,17,14,3,71,0.0,1016,19,10,207,10,lorient
2020-08-06,20,15,0.0,14.5,5,81,10:24 PM,08:37 AM,05:57 AM,08:40 PM,16,19,19,19,15,1,76,0.0,1016,20,10,203,9,lorient
2020-08-07,23,20,0.0,14.5,6,74,10:44 PM,09:43 AM,05:59 AM,08:39 PM,15,24,24,22,35,20,65,0.6,1014,23,10,161,17,lorient
2020-08-08,21,15,0.0,14.4,6,67,11:02 PM,10:47 AM,06:00 AM,08:37 PM,17,19,21,19,47,4,78,0.0,1017,21,10,305,26,lorient
2020-08-09,21,16,0.0,11.6,5,59,11:21 PM,11:51 AM,06:01 AM,08:35 PM,16,19,20,19,29,12,79,0.0,1017,21,10,247,17,lorient
2020-08-10,21,17,0.0,7.2,5,52,11:41 PM,12:54 PM,06:03 AM,08:34 PM,18,19,21,19,32,68,84,13.0,1013,21,9,133,18,lorient
2020-08-11,21,16,0.0,11.6,6,45,No moonrise,01:59 PM,06:04 AM,08:32 PM,18,19,20,19,18,12,87,0.0,1013,21,10,101,12,lorient
2020-08-12,21,14,0.0,10.5,5,38,12:03 AM,03:04 PM,06:05 AM,08:30 PM,19,19,20,19,14,44,89,1.1,1012,21,10,115,8,lorient
2020-08-13,20,12,0.0,7.1,4,30,12:30 AM,04:10 PM,06:07 AM,08:29 PM,18,18,19,18,30,84,88,4.3,1012,20,10,232,20,lorient
2020-08-14,20,19,0.0,9.3,4,23,01:04 AM,05:14 PM,06:08 AM,08:27 PM,16,19,19,19,27,54,81,0.0,1017,20,10,287,19,lorient
2020-08-15,19,12,0.0,10.5,4,16,01:46 AM,06:14 PM,06:09 AM,08:25 PM,16,18,18,18,19,37,82,2.8,1014,19,10,190,13,lorient
2020-08-16,19,14,0.0,9.3,4,8,02:39 AM,07:08 PM,06:11 AM,08:23 PM,15,18,18,18,24,65,80,10.8,1011,19,9,195,16,lorient
2020-08-17,19,14,0.0,7.1,4,1,03:43 AM,07:53 PM,06:12 AM,08:22 PM,15,18,18,18,25,83,82,4.1,1010,19,9,239,17,lorient
2020-08-18,20,16,0.0,11.6,5,0,04:56 AM,08:30 PM,06:13 AM,08:20 PM,16,19,19,19,21,36,82,0.0,1013,20,10,236,14,lorient
2020-08-19,20,13,0.0,7.0,4,0,06:15 AM,09:01 PM,06:15 AM,08:18 PM,18,18,19,18,49,83,91,20.3,1006,20,8,182,31,lorient
2020-08-20,20,16,0.0,10.5,4,6,07:36 AM,09:28 PM,06:16 AM,08:16 PM,16,19,19,19,45,56,82,2.1,1005,20,10,219,30,lorient
2020-08-21,20,17,0.0,10.4,5,13,08:57 AM,09:52 PM,06:17 AM,08:14 PM,16,19,19,19,57,51,78,0.5,1010,20,10,234,38,lorient
2020-08-22,19,19,0.0,7.0,4,20,10:17 AM,10:15 PM,06:19 AM,08:13 PM,16,19,19,19,46,74,82,1.4,1019,19,10,256,32,lorient
2020-08-23,18,15,0.0,10.4,4,28,11:38 AM,10:40 PM,06:20 AM,08:11 PM,14,18,18,18,33,43,76,0.7,1022,18,10,289,24,lorient
2020-08-24,19,15,0.0,10.4,4,35,12:57 PM,11:07 PM,06:21 AM,08:09 PM,14,18,18,18,24,53,77,0.0,1020,19,10,259,17,lorient
2020-08-25,20,11,0.0,6.9,4,42,02:15 PM,11:39 PM,06:23 AM,08:07 PM,16,18,18,18,50,61,81,0.2,1013,20,10,235,34,lorient
2020-08-26,18,18,0.0,8.1,4,50,03:31 PM,No moonset,06:24 AM,08:05 PM,14,18,18,18,32,58,76,0.4,1019,18,10,282,22,lorient
2020-08-27,19,17,0.0,8.1,4,57,04:39 PM,12:17 AM,06:25 AM,08:03 PM,14,18,18,18,31,65,79,1.6,1016,19,10,248,21,lorient
2020-08-28,18,16,0.0,9.2,4,64,05:40 PM,01:04 AM,06:27 AM,08:01 PM,13,18,18,18,54,60,74,2.5,1008,18,10,279,38,lorient
2020-08-29,17,15,0.0,10.4,4,71,06:29 PM,02:00 AM,06:28 AM,07:59 PM,11,16,16,16,47,52,71,1.3,1009,17,10,185,35,lorient
2020-08-30,17,11,0.0,11.6,4,79,07:09 PM,03:02 AM,06:29 AM,07:57 PM,11,15,16,15,33,46,72,0.3,1017,17,10,174,23,lorient
2020-08-31,16,9,0.0,11.6,4,82,07:41 PM,04:09 AM,06:31 AM,07:56 PM,11,13,14,13,15,40,77,0.0,1020,16,10,134,10,lorient
2020-09-01,17,12,0.0,11.6,5,97,08:07 PM,05:17 AM,06:32 AM,07:54 PM,11,15,16,15,22,20,71,0.0,1019,17,10,121,16,lorient
2020-09-02,17,13,0.0,11.6,5,100,08:29 PM,06:24 AM,06:33 AM,07:52 PM,12,16,17,16,16,10,73,0.0,1020,17,10,164,11,lorient
2020-09-03,19,12,0.0,11.6,5,88,08:48 PM,07:31 AM,06:35 AM,07:50 PM,15,17,18,17,18,11,80,0.0,1022,19,10,252,12,lorient
2020-09-04,19,17,0.0,11.6,5,81,09:07 PM,08:35 AM,06:36 AM,07:48 PM,15,19,19,19,17,11,81,0.0,1023,19,10,229,11,lorient
2020-09-05,17,12,0.0,11.6,5,73,09:25 PM,09:40 AM,06:37 AM,07:46 PM,11,15,16,15,34,8,73,0.0,1025,17,10,294,25,lorient
2020-09-06,16,11,0.0,11.6,5,66,09:44 PM,10:43 AM,06:39 AM,07:44 PM,11,14,15,14,31,24,73,0.3,1023,16,10,315,23,lorient
2020-09-07,17,11,0.0,11.6,5,58,10:05 PM,11:47 AM,06:40 AM,07:42 PM,13,15,16,15,20,21,79,0.5,1025,17,10,136,14,lorient
2020-09-08,18,14,0.0,10.3,4,50,10:30 PM,12:51 PM,06:42 AM,07:40 PM,13,16,17,16,21,32,75,0.0,1027,18,10,153,15,lorient
2020-09-09,19,13,0.0,11.6,5,43,11:00 PM,01:57 PM,06:43 AM,07:38 PM,15,17,18,17,29,27,78,0.0,1025,19,10,158,18,lorient
2020-09-10,19,16,0.0,9.0,4,35,11:37 PM,03:01 PM,06:44 AM,07:36 PM,15,18,18,18,27,44,85,0.2,1022,19,10,137,18,lorient
2020-09-11,18,14,0.0,11.6,5,28,No moonrise,04:02 PM,06:46 AM,07:33 PM,14,17,17,17,21,7,81,0.0,1017,18,10,106,14,lorient
2020-09-12,17,10,0.0,11.6,4,20,12:24 AM,04:57 PM,06:47 AM,07:31 PM,11,14,15,14,23,26,75,0.0,1020,17,10,160,16,lorient
2020-09-13,20,15,0.0,11.6,5,13,01:22 AM,05:45 PM,06:48 AM,07:29 PM,14,18,18,18,24,0,70,0.0,1022,20,10,72,15,lorient
2020-09-14,21,12,0.0,11.6,4,5,02:30 AM,06:25 PM,06:50 AM,07:27 PM,16,19,20,19,40,27,73,0.0,1016,21,10,129,21,lorient
2020-09-15,21,18,0.0,7.7,5,0,03:47 AM,06:58 PM,06:51 AM,07:25 PM,17,20,20,20,21,55,78,0.3,1018,21,10,281,11,lorient
2020-09-16,22,17,0.0,11.6,6,0,05:07 AM,07:27 PM,06:52 AM,07:23 PM,16,20,20,20,29,8,74,0.0,1021,22,10,61,16,lorient
2020-09-17,22,16,0.0,11.6,5,0,06:29 AM,07:52 PM,06:54 AM,07:21 PM,16,19,20,19,47,13,79,0.0,1018,22,10,56,27,lorient
2020-09-18,21,19,0.0,10.3,5,2,07:52 AM,08:16 PM,06:55 AM,07:19 PM,15,20,20,20,54,31,74,0.3,1014,21,9,119,31,lorient
2020-09-19,20,19,0.0,10.3,4,10,09:15 AM,08:40 PM,06:57 AM,07:17 PM,17,19,19,19,12,50,89,4.4,1011,20,10,83,8,lorient
2020-09-20,19,12,0.0,8.9,4,17,10:38 AM,09:07 PM,06:58 AM,07:15 PM,16,17,18,17,18,42,84,0.2,1014,19,10,133,11,lorient
2020-09-21,18,17,0.0,8.9,4,25,12:00 PM,09:38 PM,06:59 AM,07:13 PM,17,18,18,18,23,52,90,3.4,1015,18,10,288,16,lorient
2020-09-22,18,11,0.0,10.2,5,32,01:20 PM,10:15 PM,07:01 AM,07:11 PM,16,16,17,16,28,39,86,0.1,1013,18,10,275,20,lorient
2020-09-23,18,16,0.0,6.0,4,40,02:33 PM,11:00 PM,07:02 AM,07:09 PM,14,17,18,17,38,72,80,1.8,1007,18,10,252,27,lorient
2020-09-24,17,5,0.0,7.4,3,47,03:37 PM,11:53 PM,07:03 AM,07:07 PM,10,13,15,13,68,65,69,13.7,1005,17,9,263,49,lorient
2020-09-25,15,13,0.0,10.2,3,55,04:29 PM,No moonset,07:05 AM,07:04 PM,8,12,15,12,72,44,65,2.0,1011,15,10,312,54,lorient
2020-09-26,14,6,0.0,8.8,3,62,05:12 PM,12:54 AM,07:06 AM,07:02 PM,7,10,13,10,42,54,64,0.6,1017,14,10,262,32,lorient
2020-09-27,15,10,0.0,11.6,4,70,05:45 PM,02:00 AM,07:08 AM,07:00 PM,8,11,13,11,41,9,67,0.0,1017,15,10,320,31,lorient
2020-09-28,17,11,0.0,10.1,5,78,06:12 PM,03:08 AM,07:09 AM,06:58 PM,11,13,14,13,31,43,79,0.0,1018,17,10,302,23,lorient
2020-09-29,17,10,0.0,8.7,4,85,06:34 PM,04:15 AM,07:10 AM,06:56 PM,14,15,16,15,23,58,88,0.0,1018,17,10,258,15,lorient
2020-09-30,16,9,0.0,7.2,4,93,06:54 PM,05:21 AM,07:12 AM,06:54 PM,14,15,16,15,48,73,85,3.4,1011,16,10,224,32,lorient
2020-10-01,15,9,0.0,5.7,3,97,07:13 PM,06:26 AM,07:13 AM,06:52 PM,9,12,14,12,42,78,73,7.7,1004,15,9,266,30,lorient
2020-10-02,13,5,0.0,5.7,3,100,07:31 PM,07:30 AM,07:15 AM,06:50 PM,10,9,12,9,68,85,80,53.4,981,13,8,213,51,lorient
2020-10-03,13,11,0.0,5.7,3,89,07:49 PM,08:34 AM,07:16 AM,06:48 PM,10,10,13,10,53,92,81,39.4,989,13,8,264,42,lorient
2020-10-04,14,12,0.0,8.6,3,82,08:09 PM,09:38 AM,07:17 AM,06:46 PM,9,11,14,11,60,62,72,3.8,996,14,10,288,42,lorient
2020-10-05,14,9,0.0,7.1,3,74,08:32 PM,10:42 AM,07:19 AM,06:44 PM,10,10,13,10,65,69,74,0.7,1007,14,10,279,45,lorient
2020-10-06,15,12,0.0,7.1,3,67,08:59 PM,11:47 AM,07:20 AM,06:42 PM,11,12,14,12,63,82,79,2.4,1011,15,9,274,42,lorient
2020-10-07,14,9,0.0,7.1,3,60,09:33 PM,12:51 PM,07:22 AM,06:40 PM,12,12,14,12,48,71,83,0.1,1019,14,10,265,32,lorient
2020-10-08,16,13,0.0,7.1,4,53,10:15 PM,01:53 PM,07:23 AM,06:38 PM,13,15,15,15,48,70,86,0.1,1021,16,10,232,28,lorient
2020-10-09,14,8,0.0,11.1,3,45,11:08 PM,02:49 PM,07:25 AM,06:36 PM,10,11,13,11,31,45,81,6.2,1024,14,9,203,21,lorient
2020-10-10,13,8,0.0,11.1,4,38,No moonrise,03:39 PM,07:26 AM,06:34 PM,7,10,13,10,36,39,68,0.1,1028,13,10,329,25,lorient
2020-10-11,14,13,0.0,10.1,3,31,12:10 AM,04:21 PM,07:27 AM,06:32 PM,9,11,13,11,42,45,73,0.5,1028,14,10,339,30,lorient
2020-10-12,13,7,0.0,5.5,3,23,01:21 AM,04:56 PM,07:29 AM,06:30 PM,10,10,12,10,32,68,82,7.8,1023,13,9,282,23,lorient
2020-10-13,13,10,0.0,8.5,3,16,02:37 AM,05:25 PM,07:30 AM,06:28 PM,8,10,13,10,50,74,70,1.9,1015,13,10,319,36,lorient
2020-10-14,13,9,0.0,10.1,3,9,03:58 AM,05:51 PM,07:32 AM,06:26 PM,7,9,12,9,32,48,73,2.8,1015,13,10,80,23,lorient
2020-10-15,13,11,0.0,10.9,3,2,05:20 AM,06:15 PM,07:33 AM,06:24 PM,7,10,12,10,30,50,70,0.4,1021,13,10,36,21,lorient
2020-10-16,11,5,0.0,10.9,4,0,06:43 AM,06:39 PM,07:35 AM,06:22 PM,6,9,11,9,20,11,71,0.0,1021,11,10,89,14,lorient
2020-10-17,13,5,0.0,8.5,3,0,08:08 AM,07:05 PM,07:36 AM,06:21 PM,8,9,12,9,24,44,74,0.2,1019,13,10,118,17,lorient
2020-10-18,13,7,0.0,10.8,4,5,09:33 AM,07:34 PM,07:38 AM,06:19 PM,8,10,12,10,27,16,71,0.0,1023,13,10,111,20,lorient
2020-10-19,14,7,0.0,10.8,4,13,10:57 AM,08:08 PM,07:39 AM,06:17 PM,10,10,13,10,50,27,78,0.0,1014,14,10,131,34,lorient
2020-10-20,16,12,0.0,8.5,4,20,12:17 PM,08:51 PM,07:41 AM,06:15 PM,14,15,15,15,49,69,89,2.7,1005,16,9,184,29,lorient
2020-10-21,15,12,0.0,6.9,4,27,01:28 PM,09:44 PM,07:42 AM,06:13 PM,13,14,15,14,45,82,88,9.4,1002,15,7,198,28,lorient
2020-10-22,15,7,0.0,10.0,3,35,02:26 PM,10:44 PM,07:44 AM,06:12 PM,12,12,14,12,24,40,86,1.0,1011,15,10,205,16,lorient
2020-10-23,15,7,0.0,5.3,3,42,03:13 PM,11:50 PM,07:45 AM,06:10 PM,11,12,14,12,42,58,79,0.4,1014,15,10,241,28,lorient
2020-10-24,15,7,0.0,5.3,3,49,03:50 PM,No moonset,07:47 AM,06:08 PM,12,12,13,12,61,85,82,1.0,1015,15,9,224,39,lorient
2020-10-25,14,6,0.0,8.4,3,56,04:18 PM,12:58 AM,07:48 AM,06:06 PM,8,10,13,10,56,67,69,16.5,1004,14,9,252,40,lorient
2020-10-26,13,7,0.0,5.3,3,64,04:41 PM,02:06 AM,07:49 AM,06:05 PM,8,10,13,10,55,76,71,7.2,1007,13,9,280,40,lorient
2020-10-27,16,11,0.0,6.8,3,71,05:01 PM,03:12 AM,07:51 AM,06:03 PM,11,12,14,12,63,75,80,8.8,1007,16,8,249,43,lorient
2020-10-28,14,6,0.0,6.8,3,78,05:20 PM,04:17 AM,07:52 AM,06:01 PM,9,11,14,11,64,71,72,3.3,1013,14,10,255,45,lorient
2020-10-29,15,11,0.0,10.5,4,85,05:38 PM,05:22 AM,07:54 AM,06:00 PM,12,13,15,13,48,62,84,0.8,1022,15,10,241,32,lorient
2020-10-30,15,12,0.0,7.1,4,93,05:55 PM,06:25 AM,07:55 AM,05:58 PM,13,13,15,13,42,50,87,0.5,1022,15,10,211,27,lorient
2020-10-31,16,13,0.0,3.8,4,97,06:14 PM,07:30 AM,07:57 AM,05:57 PM,13,15,16,15,64,68,86,3.7,1016,16,9,204,39,lorient
2020-11-01,16,11,0.0,3.7,4,89,06:36 PM,08:34 AM,07:58 AM,05:55 PM,14,14,16,14,72,89,92,3.4,1014,16,8,226,44,lorient
2020-11-02,16,13,0.0,5.3,3,81,07:02 PM,09:40 AM,08:00 AM,05:54 PM,11,14,15,14,73,66,78,4.3,1016,16,8,248,47,lorient
